query_id	tema	subtema	query_text	num_pedido_normalizado	num_publicacao	relevance_candidato	score_regra	evidencia_regra	ipc	titulo
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112023014220	WO2022/155568	1	6.5	ipc_media=1; ipc_tema=1; termos_fortes=agua do mar; termos_medios=agua	C02F 1/00; E21B 43/12; E21B 43/20	SISTEMA DE INJEÇÃO DE FLUIDO SUBMARINA
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR102016011946	BR102016011946	1	6.5	ipc_media=1; ipc_tema=1; termos_fortes=agua do mar; termos_medios=agua	C02F 1/14	EXTRATOR PORTÁTIL DE ÁGUA
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112016015538	WO2015/112664	1	6.0	ipc_media=2; ipc_tema=2; termos_medios=agua	B01D 17/02; B01D 24/46; C02F 1/28	SISTEMA E PROCESSO PARA TRATAR UMA CORRENTE DE ALIMENTAÇÃO QUE COMPREENDE HIDROCARBONETOS E UM LÍQUIDO À BASE DE ÁGUA
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR102021001899	BR102021001899	1	6.0	ipc_media=2; ipc_tema=2; termos_medios=agua	B01D 24/00; B01D 24/46; C02F 1/00	FILTRO AUTOLIMPANTE
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR212023019212	WO2022/204825	1	6.0	ipc_media=2; ipc_tema=2; termos_medios=agua	B01D 39/00; B01D 39/02; B01D 39/06; B01D 39/14; C02F 1/00; C02F 1/50	DISPOSITIVO ESTERILIZADOR DE ÁGUA À BASE DE COBRE
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR102021006014	BR102021006014	0	5.0	termos_fortes=agua do mar; termos_medios=agua|tratamento	C01D 7/26	PROCESSO ALTERNATIVO DE FABRICAÇÃO DE BARRILHA A PARTIR DE SALMOURA EXTRAÍDA DIRETO DO MAR
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112019001781	WO2018/041488	0	5.0	termos_fortes=sais; termos_medios=agua|purificacao	D21C 11/00; D21C 11/04; D21C 11/10	PROCESSO PARA ISOLAMENTO DE HEMICELULOSES DE ÁGUAS DE PROCESSOS DE POLPAÇÃO DE BIOMASSA OU SOLUÇÕES ESGOTADAS
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112017019074	WO2016/150961	0	5.0	termos_fortes=agua do mar; termos_medios=agua|tratamento	E21B 43/20	SISTEMA E MÉTODO PARA PRÉ-TRATAMENTO E INJEÇÃO DE ÁGUA DO MAR
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112015023060	WO2014/140644	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/519; A61P 35/00; C07D 498/14	ENTIDADES QUÍMICAS
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112015020787	WO2014/135876	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/495; A61K 31/505; C07D 403/12	COMPOSTOS 4-(SUBSTITUÍDO-ANILINO)-6-O-(SUBSTITUÍDOPIPERIZINA-CARBONIL)QUINAZOLÍNICOS, SEUS SAIS, COMPOSIÇÃO FARMACÊUTICA, USO E COMBINAÇÃO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112022012278	WO2021/127039	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/519; A61P 35/00	COMBINAÇÕES
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112014008495	WO2013/053983	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/4184; A61K 31/4188; A61P 35/00; C07D 401/14; C07D 403/04; C07D 413/04; C07D 471/04	COMPOSTO INIBIDOR DA PROTEÍNA QUINASE, COMPOSIÇÃO FARMACÊUTICA COMPREENDENDO-O E USO DO MESMO PARA A FABRICAÇÃO DE UM MEDICAMENTO PARA O TRATAMENTO DE CÂNCER
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR1006812	WO2010/083414	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/47; A61P 35/00; C07D 215/227	FORMA CRISTALINA DE L-MALATO DE N-(4-{[6,7-BIS(METILOXI)-QUINOLIN-4-IL]OXI}FENIL)-N'-(4-FLUORFENIL)CICLOPROPANO-1,1-DICARBOXAMIDA, COMPOSIÇÕES FARMACÊUTICAS E USOS DO MESMO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112019020421	WO2018/178338	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/519; A61P 35/00; C07D 497/14	DERIVADOS DE 2-OXO-TIAZÓIS COMO INIBIDORES DE A2A, COMPOSTOS, COMPOSIÇÃO FARMACÊUTICA, MEDICAMENTO, USO DOS MESMOS NO TRATAMENTO DE CÂNCERES E PROCESSO PARA FABRICAR OS COMPOSTOS
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112018007664	WO2017/066633	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/4188; A61P 35/00; C07D 487/04; C07D 519/00	COMPOSTOS ANTAGONISTAS DE EP4, COMPOSIÇÃO COMPREENDENDO O COMPOSTO E USO DOS MESMOS PARA TRATAR CÂNCER
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112022022535	WO2021/226208	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/439; A61K 45/06; A61P 35/00; C07D 213/02; C07D 231/02; C07D 249/04; C07D 261/02; C07D 491/22	COMPOSTO, COMPOSIÇÃO FARMACÊUTICA, MÉTODO DE TRATAMENTO DE CÂNCER, MÉTODO DE INIBIÇÃO SELETIVA, MÉTODO DE REDUÇÃO DE UM NÍVEL DE ROS1 OU ALK
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112022008520	WO2021/091819	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61P 35/00; C07D 471/04	SAIS E FORMAS DE UM MODULADOR DE RECEPTOR DE ESTROGÊNIO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112017004209	WO2016/033486	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/554; A61P 35/00; C07D 513/08	COMPOSTOS DERIVADOS DE TETRAHIDRONAFTALENO, COMPOSIÇÃO FARMACÊUTICA E USO DOS MESMOS PARA INIBIR A PROTEÍNA MCL-1
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112022007433	WO2021/080870	0	4.0	termos_fortes=sais; termos_medios=agua	C01F 11/18	MÉTODOS DE FABRICAÇÃO DE CARBONATO DE CÁLCIO PRECIPITADO PURIFICADO A PARTIR DE LAMA DE CAL E MÉTODO DE REMOÇÃO DE CARVÃO PRETO DE UMA PASTA FLUIDA DE PARTIDA CONTENDO CARBONATO DE CÁLCIO E CARVÃO PRETO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112017000701	WO2016/010982	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 8/22; A61K 8/34; A61K 8/92; A61Q 5/08; A61Q 5/10; A61Q 5/12	COMPOSIÇÃO PARA TRATAMENTO DE CABELO, KIT E MÉTODO DA MESMA
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112018004742	WO2017/042832	0	4.0	termos_medios=agua|efluente|osmose|tratamento	C01D 9/00; C01D 9/04; C05C 5/02; C05F 5/00	PROCESSO PARA RECUPERAÇÃO DE POTÁSSIO A PARTIR DE ÁGUA DE LAVAGEM BIOMETANADA (BMSW) COM MELHORAMENTO CONCOMITANTE DE QUALIDADE DE EFLUENTE DE PROCESSO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR102016030258	BR102016030258	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61B 17/24; A61B 18/20; A61N 5/06	DISPOSITIVO À BASE DE LEDS E LASERS PARA ILUMINAÇÃO NASAL E USO DO MESMO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112022005624	WO2021/058794	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/282; A61K 31/395; A61K 45/06; A61P 35/00	REGIMES DE DOSAGEM PARA TRATAMENTO DE PACIENTES COM CARCINOMA DE CÉLULAS ESCAMOSAS LOCALMENTE AVANÇADO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112022009805	WO2021/102288	0	4.0	termos_fortes=sais; termos_medios=tratamento	A61K 31/519; A61P 35/00; C07D 471/04	DERIVADOS DE PIRIDOPIRIMIDINONA COMO ANTAGONISTAS DE AHR
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112018076607	WO2018/001981	0	4.0	termos_medios=agua|efluente|purificacao|tratamento	C07C 11/167; C07C 1/20; C07C 7/04; C07C 7/08	PROCESSO DE PRODUÇÃO DE BUTADIENO PARTINDO DE ETANOL QUE COMPREENDE UMA PURIFICAÇÃO DE UM EFLUENTE RICO EM BUTADIENO POR DESTILAÇÃO COM EXTRAÇÃO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112022023046	WO2022/027996	0	0.0		H04B 1/10; H04B 1/40	SISTEMA DE RELÉ DISTRIBUÍDO DE PADRÃO LTE, MÉTODO DE SUPRESSÃO DE RUÍDO DE ENLACE ASCENDENTE E DISPOSITIVO DE COMPUTADOR
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112016022223	WO2015/143501	0	0.0		F42C 15/42; F42D 1/05	APARELHO, SISTEMA E MÉTODO PARA DETONAÇÃO USANDO SINAL DE COMUNICAÇÃO MAGNÉTICA
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112017008128	WO2016/065217	0	0.0		C12M 3/00; C12P 1/00; C12P 7/06	PROCESSO DE MÚLTIPLOS ESTÁGIOS PARA CONVERTER FONTE DE CARBONO C1 EM UM PRODUTO FINAL, E, PROCESSO BIOLÓGICO DE MÚLTIPLOS ESTÁGIOS PARA CONVERTER CO EM ETANOL
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112017024307	WO2016/181328	0	0.0		E04F 15/024	SISTEMA DE SUPORTE PARA PAVIMENTO ACIMA DO CHÃO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112012013662	WO2011/069992	0	0.0		C07K 1/00; C07K 14/775; G01N 33/566	MUTEÍNAS DE LIPOCALINA ASSOCIADA À GELATINASE DE NEUTRÓFILO HUMANO (Lcn2, hNGAL), SEU USO E SEUS MÉTODOS DE GERAÇÃO E PRODUÇÃO, MOLÉCULA DE ÁCIDO NUCLEICO, CÉLULA HOSPEDEIRA, COMPOSIÇÃO FARMACÊUTICA E KIT DE DIAGNÓSTICO OU ANALÍTICO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR102019010991	BR102019010991	0	0.0			ESTRUTURA PARA PAINEL PUBLICITÁRIO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112023006291	WO2022/074200	0	0.0		G10L 19/008	DISPOSITIVO, MÉTODO OU PROGRAMA DE COMPUTADOR PARA PROCESSAR UMA CENA DE ÁUDIO CODIFICADA USANDO UMA CONVERSÃO DE PARÂMETRO
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112023001831	WO2023/048817	0	0.0		H04L 41/0681; H04L 67/02; H04L 67/306	MÉTODO, MEIO LEGÍVEL POR COMPUTADOR NÃO TRANSITÓRIO E SISTEMA COMPUTACIONAL DE SERVIDOR
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112017027332	WO2016/205001	0	0.0		A61K 31/192; A61K 31/573; A61K 45/06; A61K 47/14; A61K 47/44; A61K 9/00; A61K 9/06; A61P 17/06	Composição farmacêutica tópica para tratar psoríase e seu uso
QA015	purificacao_agua	dessalinizacao_e_reuso	buscar tecnologias para transformar água salgada ou efluente em água reutilizável	BR112022016394	WO2021/168774	0	0.0		H04W 74/08	PROCEDIMENTO DE ACESSO ALEATÓRIO DE DUAS ETAPAS NA COMUNICAÇÃO SEM FIO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022008604	WO2021/096633	2	22.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_fortes=recurso|uplink|downlink|pusch; termos_medios=sem fio	H04L 5/00; H04W 52/24	MÉTODO E APARELHO PARA PROGRAMAÇÃO DE RELAÇÃO ESPACIAL EM UM SISTEMA DE COMUNICAÇÃO SEM FIO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112023014824	WO2022/170301	2	20.5	ipc_media=1; ipc_tema=1; termos_fortes=recurso|uplink|downlink|pdcch|pusch; termos_medios=estacao base|usuario|sem fio	H04L 1/00; H04L 1/08; H04L 1/16; H04L 1/18	MÉTODO DE COMUNICAÇÃO SEM FIO EM UM EQUIPAMENTO DE USUÁRIO (UE), APARELHO PARA COMUNICAÇÃO SEM FIO, E, MEMÓRIA LEGÍVEL POR COMPUTADOR
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022013822	WO2021/150371	2	20.0	ipc_forte=2; ipc_media=2; ipc_tema=2; termos_fortes=downlink|pdcch; termos_medios=sem fio	H04L 5/00; H04W 72/04	TÉCNICAS PARA LIMITES DE CANAL FÍSICO DE CONTROLE DE DOWNLINK (PDCCH) PARA MÚLTIPLAS CÉLULAS AGENDANDO UMA CÉLULA EM UM SISTEMA DE COMUNICAÇÃO SEM FIO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022007976	WO2021/092176	2	20.0	ipc_forte=2; ipc_media=2; ipc_tema=2; termos_fortes=alocacao|recurso; termos_medios=sem fio	H04L 5/00; H04W 72/04	TÉCNICAS PARA LIBERAÇÃO DE VALIDAÇÃO DE CONCESSÃO CONFIGURADA DE ENLACE ASCENDENTE E PROGRAMAÇÃO SEMI-PERSISTENTE
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022014698	WO2021/158628	2	20.0	ipc_forte=2; ipc_media=2; ipc_tema=2; termos_fortes=recurso|pusch; termos_medios=sem fio	H04L 1/16; H04L 1/18; H04L 5/00; H04W 72/04; H04W 72/12	PUCCH-PUSCH SIMULTÂNEA COM PRIORIDADES DIFERENTES
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022017266	WO2021/174526	2	18.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=recurso|uplink|downlink; termos_medios=estacao base|usuario|sem fio	H04L 5/00	TRANSMISSÃO DE MÚLTIPLAS ENTRADAS E MÚLTIPLAS SAÍDAS DE UPLINK PREDEFINIDA ANTES DA ATIVAÇÃO DO ESTADO DE INDICAÇÃO DE CONFIGURAÇÃO DE TRANSMISSÃO DE UPLINK
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022015385	WO2021/163542	2	18.0	ipc_forte=2; ipc_media=2; ipc_tema=2; termos_fortes=uplink; termos_medios=usuario|sem fio	H04L 5/00; H04W 24/10; H04W 72/04; H04W 72/12	TRATAMENTO DE COLISÃO DE UPLINK
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022012013	WO2021/134092	2	18.0	ipc_forte=2; ipc_media=2; ipc_tema=2; termos_fortes=recurso; termos_medios=usuario|sem fio	H04L 5/00; H04W 48/12; H04W 64/00; H04W 72/02; H04W 72/04; H04W 92/18	ASSISTÊNCIA E PAGINAÇÃO DE SELEÇÃO DE RECURSOS DE LINK LATERAL
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112023002091	WO2022/031889	2	18.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_fortes=uplink|downlink; termos_medios=lte|usuario|sem fio	H04L 5/00; H04W 64/00	UNIDADE DE TRANSMISSÃO/RECEPÇÃO SEM FIO, E, MÉTODO IMPLEMENTADO POR UMA UNIDADE DE TRANSMISSÃO/RECEPÇÃO SEM FIO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022008264	WO2021/091647	2	17.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=recurso|uplink|downlink; termos_medios=usuario|sem fio	H04W 72/04; H04W 88/02; H04W 88/08	JANELA DE TRANSMISSÃO E MEDIÇÃO COMUM PARA TRANSMISSÃO E PROCESSAMENTO DE SINAL DE REFERÊNCIA DE POSICIONAMENTO DE DOWNLINK E UPLINK
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112023020499	WO2022/213280	2	17.0	ipc_forte=2; ipc_media=2; ipc_tema=2; termos_fortes=uplink; termos_medios=sem fio	H04L 5/00; H04W 72/10	MULTIPLEXAÇÃO DE UCI COM PRIORIDADE DE CAMADA FÍSICA E PRIORIZAÇÃO BASEADA EM LCH
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112016030272	WO2016/018526	2	17.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_fortes=downlink|pdcch; termos_medios=estacao base|usuario	H04B 7/26; H04W 28/02; H04W 72/04; H04W 88/08	APARELHO DE UM EQUIPAMENTO DE USUÁRIO, APARELHO DE UMA ESTAÇÃO BASE E DISPOSITIVOS DE ARMAZENAMENTO DE HARDWARE LEGÍVEL POR COMPUTADOR
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112023001445	WO2022/031985	2	16.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=alocacao|recurso; termos_medios=5g|nr|estacao base|sem fio	H04W 72/00; H04W 72/04	INTERAÇÃO DE PARTE DE LARGURA DE BANDA (BWP) DE DIFUSÃO SELETIVA COM MÚLTIPLAS BWP
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112015025356	WO2014/161592	2	16.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_fortes=uplink|downlink; termos_medios=sem fio	H04B 17/345; H04J 11/00; H04W 52/24; H04W 72/08	MÉTODO PARA COORDENAÇÃO DE INTERFERÊNCIA INTERCÉLULA, MÉTODO EM UM PRIMEIRO NÓ DE CONTROLE DE REDE, MÉTODO EM UM SEGUNDO NÓ DE CONTROLE, PRIMEIRO DISPOSITIVO DE NÓ DE CONTROLE DE REDE, SEGUNDO DISPOSITIVO DE NÓ DE CONTROLE, E SISTEMA DE COMUNICAÇÃO SEM FIO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112019001900	WO2018/026991	2	15.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=recurso|uplink; termos_medios=estacao base|usuario|sem fio	H04W 72/04; H04W 72/08	MÉTODO E APARELHO PARA COMUNICAÇÃO SEM FIO POR UMA ESTAÇÃO BASE, MÉTODO E DISPOSITIVO SEM FIO PARA COMUNICAÇÃO SEM FIO POR UM PRIMEIRO NÓ SEM FIO, E MEMÓRIA LEGÍVEL POR COMPUTADOR
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112023012380	WO2022/147406	2	14.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=uplink|downlink; termos_medios=usuario|sem fio	H04L 5/00	CONFIGURAÇÃO DE CONCESSÃO DE CANAL COMPARTILHADO DE DOWNLINK MULTIFÍSICO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112023002087	WO2022/031921	2	14.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=alocacao|recurso; termos_medios=nr|sem fio	H04W 72/02; H04W 72/04; H04W 8/00; H04W 88/04; H04W 92/18	PRIMEIRA UNIDADE DE TRANSMISSÃO/RECEPÇÃO SEM FIO, E, MÉTODO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022014765	WO2021/153940	2	14.0	ipc_forte=2; ipc_media=2; ipc_tema=2; termos_medios=sem fio	H04L 1/00; H04L 1/04; H04L 27/26; H04L 5/00; H04W 72/04; H04W 84/12	MÉTODO E APARELHO PARA RECEBER PPDU EM QUE INTERCALAÇÃO DE BCC FOI REALIZADA EM MULTI-RU NO SISTEMA DE LAN SEM FIO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112023005609	WO2022/067740	2	13.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=alocacao|pusch; termos_medios=lte	H04W 72/04	MÉTODO E APARELHO DE TRANSMISSÃO DE CANAL, E, MEIO DE ARMAZENAMENTO LEGÍVEL POR COMPUTADOR
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112018072598	WO2017/192399	2	13.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=recurso|downlink; termos_medios=sem fio	H04L 5/00	PROJETO DE ESPAÇO DE BUSCA PARA CANAL DE CONTROLE EM COMUNICAÇÃO SEM FIO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112016006167	WO2015/042248	2	13.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=alocacao|recurso; termos_medios=usuario	H04L 5/00	ALOCAÇÃO DE RECURSO DE SINAL DE REFERÊNCIA
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022016488	WO2021/173484	2	13.0	ipc_forte=2; ipc_media=2; ipc_tema=2	H04L 5/00; H04W 72/04	CONTROLE DE CAMDA FÍSICA PARA COMUNIAÇÃO DE REDE LOCAL NÃO CABEADA (WLAN)
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112014028128	WO2013/169195	2	13.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_fortes=recurso; termos_medios=sem fio	H04B 7/02; H04L 5/00	MÉTODO PARA RELATAR INFORMAÇÃO DE ESTADO DO CANAL, E, DISPOSITIVO SEM FIO PARA RELATAR INFORMAÇÃO DE ESTADO DO CANAL
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022017572	WO2021/179245	2	12.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=recurso; termos_medios=estacao base|usuario|sem fio	H04W 72/12	TRANSMISSÕES DE PEQUENOS DADOS EM ESTADO INATIVO PARA ESTAÇÕES-BASE DESAGREGADAS
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022026738	WO2022/010704	2	12.0	ipc_media=2; ipc_tema=2; termos_fortes=uplink|downlink; termos_medios=sem fio	H04L 29/06; H04W 28/02; H04W 28/22	INTERFACE DE ATENÇÃO (AT) PARA RECOMENDAÇÕES DE TAXA DE BITS DA REDE DE ACESSO POR RÁDIO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022007589	WO2021/087519	2	11.5	ipc_media=1; ipc_tema=1; termos_fortes=recurso|uplink; termos_medios=estacao base|usuario|sem fio	H04W 76/38	GERENCIAMENTO DE CONTADOR DE LIBERAÇÃO DE RECURSO UPLINK CONFIGURADO PREVIAMENTE
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112023001763	WO2022/036340	2	11.5	ipc_media=1; ipc_tema=1; termos_fortes=recurso|uplink; termos_medios=estacao base|usuario|sem fio	H04W 52/14; H04W 52/34; H04W 52/36	RELATÓRIO DE RESERVA DE POTÊNCIA DE ENERGIA PARA COMPONENTES DE PORTADORA DE UPLINK
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022018116	WO2021/188220	2	11.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=recurso; termos_medios=usuario|sem fio	H04W 64/00; H04W 72/04; H04W 88/02; H04W 88/04	MÉTODOS E APARELHOS PARA POSICIONAMENTO COOPERATÓRIO ASSISTIDO POR ENLACE LATERAL
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112023018688	WO2022/193135	2	11.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=pdcch; termos_medios=usuario|sem fio	H04W 72/12	MÉTODO E APARELHO PARA CONFIGURAR UM CANAL DE CONTROLE DE ENLACE DESCENDENTE, MÉTODO E APARELHO PARA DETERMINAR UM CANAL DE CONTROLE DE ENLACE DESCENDENTE, DISPOSITIVO LATERAL DE REDE, EQUIPAMENTO DE USUÁRIO, E, MEIO DE ARMAZENAMENTO LEGÍVEL POR COMPUTADOR NÃO TRANSITÓRIO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112017008759	WO2016/073243	2	11.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_fortes=recurso; termos_medios=usuario|sem fio	H04W 48/14; H04W 56/00; H04W 72/04; H04W 76/00	SISTEMAS E MÉTODOS DE COMUNICAÇÃO SEM FIO DOTADOS DE UMA CAMADA DE CONTROLE DE ACESSO DE MEIO CÊNTRICO DE EQUIPAMENTO DE USUÁRIO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022006898	WO2021/076974	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_medios=usuario|sem fio	H04L 27/26; H04L 5/00; H04W 56/00	ALINHAMENTO DE SLOT DE AGREGAÇÃO DE PORTADORA ASSÍNCRONA
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112022008615	WO2021/097485	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_medios=estacao base|usuario	H04L 27/26; H04L 5/00; H04W 74/08	IDENTIFICADOR DE EMBARALHAMENTO DE SINAL DE REFERÊNCIA DE DEMODULAÇÃO ESTENDIDA PARA COMUNICAÇÃO DE SINAL DE REFERÊNCIA DE DEMODULAÇÃO
QG001	comunicacao_5g	alocacao_recursos_radio	alocação de recursos em rede 5G	BR112023021170	WO2022/226484	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_medios=usuario|sem fio	H04B 7/0404; H04B 7/06; H04B 7/08; H04W 72/04; H04W 76/14; H04W 76/28	TÉCNICAS PARA FEIXES DE REFERÊNCIA DE SIDELINK
